479811	746
2196253	746
1009279	745
1061535	744
374827	743
414667	743
438535	742
2187360	741
790979	741
883276	740
853935	739
891366	738
814371	738
761026	736
2238605	736
28107	734
507835	733
1286282	733
1885198	732
785731	732
1296273	731
1907639	730
517769	729
2431217	729
868749	729
335665	728
573894	728
933863	727
2210750	727
2245686	726
67565	725
1332820	725
5445	725
961598	725
1002336	724
1222729	724
301138	724
336828	724
1564755	724
29454	723
829671	722
848090	721
40233	721
360107	721
1265275	721
335534	720
336414	720
1050560	719
143812	718
1317972	717
1245686	716
1581857	716
1502283	714
805425	714
1064248	713
594207	712
2304316	712
539007	712
2414736	712
2428693	711
648310	711
164930	711
302756	709
1414573	708
140115	708
701549	708
871425	707
891596	707
994604	706
697726	706
767600	706
196028	706
76623	706
2284155	705
1864346	705
430926	704
514858	703
602803	703
1913612	703
1115515	703
186458	702
4651	702
783769	700
1255210	699
76465	698
365176	698
437998	698
310499	697
825409	697
715709	696
508665	695
539300	694
880938	694
455109	693
685622	693
374550	692
891712	692
288656	691
424295	691
1218852	691
2313987	691
2297809	688
161089	688
346301	688
555132	687
930062	687
1934760	687
259907	686
25739	686
222671	685
239262	684
476760	684
2060948	684
1437681	683
1923289	683
1376486	682
815753	682
870895	682
418412	681
504005	680
701052	680
2281732	679
1237724	679
1704595	678
496176	678
1116349	677
27104	677
111760	677
942714	677
985170	677
413539	676
79149	676
1648861	676
1324491	675
33842	675
1820912	675
866401	674
157754	674
323329	673
549468	673
1211809	673
114220	673
402887	672
464644	672
2109345	672
38235	671
46502	671
138369	671
1251944	671
2285918	671
2166403	670
74586	670
890438	670
173302	669
225377	669
1907725	668
1118112	668
1130415	668
2299790	667
2037416	667
67937	667
1409478	667
230989	666
477725	666
40327	666
768065	665
1262809	665
284403	665
342896	664
697961	664
735903	664
864947	664
714329	663
2253429	663
765548	662
1202865	662
866408	661
2387896	661
957594	660
1973430	660
609700	659
2095154	659
1348554	658
205022	658
288752	658
426890	658
585435	658
2376493	658
2149578	656
647615	652
576702	650
730303	650
399328	650
82912	649
1010845	649
876496	648
1266531	648
483503	647
2291799	647
306028	646
144804	646
2388837	645
409898	645
424327	645
2178003	645
1549366	642
838182	641
780250	640
839248	640
488630	640
881601	639
629217	639
680533	639
787672	638
914691	638
890981	637
301830	637
25828	637
1422087	637
62665	636
289074	636
911083	636
579551	636
